goodBet,betStrength,oddsCalculated,oddsSkyBet,time,title
True,1.0293296089385473,1.2490792789300253,1.2857142857142856,15:00,Southend vs Accrington
False,0.9417920833416171,1.274166582227176,1.2,15:00,Sunderland vs Bristol Rovers
True,1.069797586463628,1.2018294881038214,1.2857142857142856,15:00,Cambridge vs Yeovil
False,0.880780079988057,1.5138095917784753,1.3333333333333333,15:00,Carlisle vs Colchester
True,1.1378825787435307,1.0985316265060243,1.25,15:00,Exeter vs Crewe
False,0.9710449958858431,1.441745754245754,1.4,15:00,Forest Green vs Mansfield
True,1.1341489286471957,1.1336379669713006,1.2857142857142856,15:00,Grimsby vs Swindon
True,1.038330076781242,1.2382519917942847,1.2857142857142856,15:00,Lincoln vs Morecambe
False,0.8745084087346995,1.470213748515635,1.2857142857142856,15:00,Macclesfield vs Crawley
False,0.9093928417950765,1.4138161492192718,1.2857142857142856,15:00,Newport County vs MK Dons
True,1.0571762904165138,1.216177753293853,1.2857142857142856,15:00,Northampton vs Stevenage
True,1.0767867462916587,1.2382519917942845,1.3333333333333333,15:00,Notts County vs Tranmere
True,1.0403688681411187,1.235825412588074,1.2857142857142856,15:00,Oldham vs Bury
True,1.0916556448269736,1.2824556962025315,1.4,15:00,Port Vale vs Cheltenham
False,0.8922336392657623,1.4410062893081759,1.2857142857142856,15:00,Kilmarnock vs Dundee
False,0.8500964956830879,1.646871863499498,1.4,15:00,St Johnstone vs Motherwell
False,0.9151811585804029,1.5297517730496453,1.4,15:00,St Mirren vs Aberdeen
False,0.9634534774199579,1.3839104477611939,1.3333333333333333,15:00,Ayr vs Ross County
True,1.0533588645202046,1.265792103948026,1.3333333333333333,15:00,Falkirk vs Greenock Morton
True,1.0086375724092436,1.321915195116634,1.3333333333333333,15:00,Inverness CT vs Dundee Utd
True,1.004207186702531,1.327747252747253,1.3333333333333333,15:00,Partick Thistle vs Alloa Athletic
True,1.0537350281679196,1.294097972625296,1.3636363636363638,15:00,Queen of South vs Dunfermline
False,0.9680734109622848,1.4461713173264115,1.4,12:00,Getafe vs Real Sociedad
True,1.1954013071331506,1.0755503428365212,1.2857142857142856,15:15,Valladolid vs Atletico Madrid
False,0.757454835667126,1.6502634099616862,1.25,17:30,Real Madrid vs Rayo Vallecano
True,1.0053557412622929,1.3563719862227326,1.3636363636363638,19:45,Eibar vs Valencia
True,1.2130658434576054,1.1241239467674622,1.3636363636363638,14:30,1899 Hoffenheim vs Borussia Monchengladbach
True,1.2172500285030212,1.232285861471456,1.5,14:30,Augsburg vs Schalke
True,1.0689200594831396,1.3097331157551193,1.4,14:30,Fortuna Dusseldorf vs SC Freiburg
True,1.2146796242073685,1.152567287784679,1.4,14:30,Hannover vs Bayern Munich
True,1.2494663969264461,1.2005124777183602,1.5,14:30,Stuttgart vs Hertha Berlin
False,0.9008724592891951,1.5540490616225804,1.4,17:30,Dortmund vs Werder Bremen
True,1.0935754189944134,1.0668369518944232,1.1666666666666667,17:00,Inter vs Udinese
True,1.040534054010447,1.3454629328123304,1.4,19:30,Torino vs Juventus
True,1.1153941651148356,1.344816072124214,1.5,19:00,Stade Reims vs RC Strasbourg
False,0.7849823929677779,1.6985518978233491,1.3333333333333333,17:00,KV Kortrijk vs Club Brugge
False,0.8801122240543402,1.5907062323833383,1.4,19:00,KAS Eupen vs Royal Mouscron-Péruwelz
False,0.9254025632599409,1.5128551136363635,1.4,19:00,Lokeren vs Sint-Truidense VV
False,0.8247096043723587,1.6534745762711864,1.3636363636363638,19:30,Antwerp vs Waasland-Beveren
False,0.9850382071534066,1.3843487021453122,1.3636363636363638,17:30,FC Zwolle vs NAC Breda
False,0.9856696042174835,1.2681734271316671,1.25,18:45,AZ Alkmaar vs Excelsior
True,1.1473546551921558,1.162093453231364,1.3333333333333333,18:45,Heracles Almelo vs PSV Eindhoven
True,1.1321363899056058,1.2366001238744104,1.4,19:45,Vitesse vs VVV Venlo
True,1.1506650293166367,1.1173662646876934,1.2857142857142856,15:30,Boavista FC vs Tondela
True,1.0434545676971156,1.306847855049294,1.3636363636363638,15:30,GD Chaves vs Moreirense FC
True,1.1820155078881904,1.1536535303776685,1.3636363636363638,18:00,CD Aves vs Vitoria de Guimaraes
True,1.2043661366566394,1.1070830478800335,1.3333333333333333,20:30,Santa Clara vs Porto
False,0.9070152582418795,1.5435241990456716,1.4,13:00,Konyaspor vs Kasimpasa SK
False,0.8967900766972824,1.6726322458029776,1.5,16:00,Istanbul Basaksehir FK vs Galatasaray
False,0.8471436294827898,1.6526123213070114,1.4,15:00,Granada vs Real Oviedo CF
True,1.042534281361097,1.308001461454147,1.3636363636363638,17:00,CD Numancia vs Albacete Balompié
False,0.9786563529580291,1.5327137002341917,1.5,17:00,CF Reus Deportiu vs Cordoba
True,1.2386564070131054,1.1302569397561655,1.4,19:00,Sporting Gijon vs Real Mallorca
True,1.1453460846510743,1.2223379629629632,1.4,12:00,1. FC Union Berlin vs VfL Bochum
True,1.1163269586439644,1.2541128646580584,1.4,12:00,FC St. Pauli vs SpVgg Greuther Furth
False,0.7002588908570648,1.9040577002905774,1.3333333333333333,12:00,SC Paderborn 07 vs D. Dresden
True,1.018138230698431,1.3750588650812339,1.4,14:00,Ascoli vs Cittadella
True,1.0462725076255341,1.228852212347769,1.2857142857142856,14:00,Palermo vs Livorno
True,1.08426103385937,1.3321925249891353,1.4444444444444444,14:00,Perugia vs Spezia
False,0.9916930818491212,1.3750588650812339,1.3636363636363638,17:00,Cosenza vs Benevento
False,0.8970580478097202,1.5606570872623857,1.4,16:00,FC Wacker Innsbruck vs RZ Pellets WAC
True,1.0197497836179081,1.2608134920634924,1.2857142857142856,16:00,LASK Linz vs Mattersburg
False,0.7842085661080073,1.7002279635258362,1.3333333333333333,16:00,Sturm Graz vs Admira Wacker
True,1.0888053287494628,1.3776567402758866,1.5,15:00,Randers FC vs Vejle
True,1.1817627748974266,1.3669279907084786,1.6153846153846154,15:15,PAS Giannina vs Panionios
False,0.9002801560278999,1.7943132530120482,1.6153846153846154,17:00,Aris Thessaloniki vs Panaitolikos
True,1.1279061526467749,1.3932263493208321,1.5714285714285714,17:30,Asteras Tripolis vs Crete
True,1.223909900583647,1.1438750510412414,1.4,14:30,Cracovia Kraków vs Pogon Szczecin
True,1.1495229030098983,1.186262892253676,1.3636363636363638,17:00,Górnik Zabrze vs Arka Gdynia
False,0.9373534052624848,1.422444646648468,1.3333333333333333,19:30,Legia Warsaw vs Piast Gliwice
